play_id,game_id,Number,Kicker,Yards,Outcome,hash,make_x,make_y,posteam,defteam,game_date,qtr,quarter_seconds_remaining,yardline_100,desc,stadium,time_of_day,Team,Latitude,Longitude,Indoor,Turf,elevation,temperature,precipitation,windspeed,windgusts,Age,XP%,cap_hit
3162,2022_13_GB_CHI,2,M. Crosby,32,Good,-9.25,-3.9,24.9,GB,CHI,2022-12-04,4,293,14,"(4:53) 2-M.Crosby 32 yard field goal is GOOD, Center-56-J.Coco, Holder-16-P.O'Donnell.",Soldier Field,2022-12-04 16:36:38-04:00,Chicago Bears,41.862306,-87.616672,No,Grass,180.0,37.8,0.0,22.2,34.6,38,94.9,4735000.0
520,2022_15_LA_GB,2,M. Crosby,34,Good,9.25,0.9,29.0,GB,LA,2022-12-19,1,269,16,"(4:29) 2-M.Crosby 34 yard field goal is GOOD, Center-56-J.Coco, Holder-16-P.O'Donnell.",Lambeau Field,2022-12-19 21:32:49.697000-04:00,Green Bay Packers,44.501306,-88.062167,No,Hybrid,190.0,11.4,0.0,9.7,12.6,38,94.9,4735000.0
346,2022_16_GB_MIA,2,M. Crosby,36,Good,-9.25,1.9,22.1,GB,MIA,2022-12-25,1,570,18,"(9:30) 2-M.Crosby 36 yard field goal is GOOD, Center-56-J.Coco, Holder-16-P.O'Donnell.",Hard Rock Stadium,2022-12-25 14:16:04-04:00,Miami Dolphins,25.957919,-80.238842,No,Grass,5.0,45.1,0.0,14.8,28.4,38,94.9,4735000.0
1910,2022_16_GB_MIA,2,M. Crosby,46,Good,9.25,-4.7,10.2,GB,MIA,2022-12-25,2,7,28,"(:07) 2-M.Crosby 46 yard field goal is GOOD, Center-56-J.Coco, Holder-16-P.O'Donnell.",Hard Rock Stadium,2022-12-25 15:29:09-04:00,Miami Dolphins,25.957919,-80.238842,No,Grass,5.0,44.9,0.0,15.0,28.1,38,94.9,4735000.0
2973,2022_16_GB_MIA,2,M. Crosby,28,Good,-9.25,4.7,25.2,GB,MIA,2022-12-25,4,709,10,"(11:49) 2-M.Crosby 28 yard field goal is GOOD, Center-56-J.Coco, Holder-16-P.O'Donnell.",Hard Rock Stadium,2022-12-25 16:24:36-04:00,Miami Dolphins,25.957919,-80.238842,No,Grass,5.0,44.6,0.0,14.0,28.4,38,94.9,4735000.0
3559,2022_16_GB_MIA,2,M. Crosby,26,Good,-9.25,-1.4,17.7,GB,MIA,2022-12-25,4,126,8,"(2:06) 2-M.Crosby 26 yard field goal is GOOD, Center-56-J.Coco, Holder-16-P.O'Donnell.",Hard Rock Stadium,2022-12-25 16:54:15-04:00,Miami Dolphins,25.957919,-80.238842,No,Grass,5.0,44.6,0.0,14.0,28.4,38,94.9,4735000.0
1280,2022_17_MIN_GB,2,M. Crosby,26,Good,-9.25,-3.4,24.4,GB,MIN,2023-01-01,2,592,8,"(9:52) 2-M.Crosby 26 yard field goal is GOOD, Center-56-J.Coco, Holder-16-P.O'Donnell.",Lambeau Field,2023-01-01 18:22:12-04:00,Green Bay Packers,44.501306,-88.062167,No,Hybrid,190.0,32.8,0.0,10.0,16.6,38,94.9,4735000.0
2079,2022_17_MIN_GB,2,M. Crosby,56,Good,-9.25,-2.1,8.2,GB,MIN,2023-01-01,2,4,37,"(:04) 2-M.Crosby 56 yard field goal is GOOD, Center-56-J.Coco, Holder-16-P.O'Donnell.",Lambeau Field,2023-01-01 18:55:22-04:00,Green Bay Packers,44.501306,-88.062167,No,Hybrid,190.0,32.8,0.0,10.0,16.6,38,94.9,4735000.0
230,2022_18_DET_GB,2,M. Crosby,22,Good,-5.0,5.5,14.9,GB,DET,2023-01-08,1,685,4,"(11:25) 2-M.Crosby 22 yard field goal is GOOD, Center-56-J.Coco, Holder-16-P.O'Donnell.",Lambeau Field,2023-01-08 21:28:51.133000-04:00,Green Bay Packers,44.501306,-88.062167,No,Hybrid,190.0,22.8,0.0,15.7,28.1,38,94.9,4735000.0
733,2022_18_DET_GB,2,M. Crosby,49,Good,-9.25,2.9,3.8,GB,DET,2023-01-08,1,119,31,"(1:59) 2-M.Crosby 49 yard field goal is GOOD, Center-56-J.Coco, Holder-16-P.O'Donnell.",Lambeau Field,2023-01-08 21:51:59-04:00,Green Bay Packers,44.501306,-88.062167,No,Hybrid,190.0,22.8,0.0,15.7,28.1,38,94.9,4735000.0
1083,2022_18_DET_GB,2,M. Crosby,48,Good,2.0,-4.0,14.9,GB,DET,2023-01-08,2,781,30,"(13:01) 2-M.Crosby 48 yard field goal is GOOD, Center-56-J.Coco, Holder-16-P.O'Donnell.",Lambeau Field,2023-01-08 22:09:53-04:00,Green Bay Packers,44.501306,-88.062167,No,Hybrid,190.0,22.6,0.0,15.9,29.2,38,94.9,4735000.0
2293,2022_18_DET_GB,2,M. Crosby,53,No Good,-9.25,2.4,0.0,GB,DET,2023-01-08,3,577,34,"(9:37) 2-M.Crosby 53 yard field goal is No Good, Hit Crossbar, Center-56-J.Coco, Holder-16-P.O'Donnell.",Lambeau Field,2023-01-08 23:12:26-04:00,Green Bay Packers,44.501306,-88.062167,No,Hybrid,190.0,22.2,0.0,15.1,28.1,38,94.9,4735000.0
2258,2022_02_CHI_GB,2,C. Santos,44,Good,-9.25,-2.8,22.3,CHI,GB,2022-09-18,3,316,26,"(5:16) 2-C.Santos 44 yard field goal is GOOD, Center-48-P.Scales, Holder-16-T.Gill.",Lambeau Field,2022-09-18 22:15:02-04:00,Green Bay Packers,44.501306,-88.062167,No,Hybrid,190.0,70.4,0.0,13.3,23.8,31,84.4,3175000.0
246,2022_03_HOU_CHI,2,C. Santos,47,Good,-9.25,1.4,18.9,CHI,HOU,2022-09-25,1,686,30,"(11:26) 2-C.Santos 47 yard field goal is GOOD, Center-48-P.Scales, Holder-16-T.Gill.",Soldier Field,2022-09-25 13:08:51-04:00,Chicago Bears,41.862306,-87.616672,No,Grass,180.0,67.5,0.0,22.7,37.4,31,84.4,3175000.0
1880,2022_03_HOU_CHI,2,C. Santos,50,Good,0.0,-7.9,11.1,CHI,HOU,2022-09-25,2,113,32,"(1:53) 2-C.Santos 50 yard field goal is GOOD, Center-48-P.Scales, Holder-16-T.Gill.",Soldier Field,2022-09-25 14:21:47-04:00,Chicago Bears,41.862306,-87.616672,No,Grass,180.0,62.9,0.0,23.3,37.1,31,84.4,3175000.0
3978,2022_03_HOU_CHI,2,C. Santos,30,Good,-9.25,-2.9,24.2,CHI,HOU,2022-09-25,4,3,12,"(:03) 2-C.Santos 30 yard field goal is GOOD, Center-48-P.Scales, Holder-16-T.Gill.",Soldier Field,2022-09-25 15:58:25-04:00,Chicago Bears,41.862306,-87.616672,No,Grass,180.0,65.6,0.0,24.0,37.8,31,84.4,3175000.0
583,2022_05_CHI_MIN,2,C. Santos,50,Good,9.25,-5.8,24.6,CHI,MIN,2022-10-09,1,371,31,"(6:11) 2-C.Santos 50 yard field goal is GOOD, Center-48-P.Scales, Holder-16-T.Gill.",U.S. Bank Stadium,2022-10-09 13:20:46-04:00,Minnesota Vikings,44.973881,-93.258094,Yes,Turf,253.0,70.0,0.0,0.0,2.5,31,84.4,3175000.0
2783,2022_05_CHI_MIN,2,C. Santos,43,Good,9.25,-1.5,27.9,CHI,MIN,2022-10-09,3,69,25,"(1:09) 2-C.Santos 43 yard field goal is GOOD, Center-48-P.Scales, Holder-16-T.Gill.",U.S. Bank Stadium,2022-10-09 15:03:54-04:00,Minnesota Vikings,44.973881,-93.258094,Yes,Turf,253.0,70.0,0.0,0.0,2.5,31,84.4,3175000.0
3171,2022_05_CHI_MIN,2,C. Santos,51,Good,-9.25,-4.6,6.3,CHI,MIN,2022-10-09,4,571,33,"(9:31) 2-C.Santos 51 yard field goal is GOOD, Center-48-P.Scales, Holder-16-T.Gill.",U.S. Bank Stadium,2022-10-09 15:22:42-04:00,Minnesota Vikings,44.973881,-93.258094,Yes,Turf,253.0,70.0,0.0,0.0,2.5,31,84.4,3175000.0
369,2022_07_CHI_NE,2,C. Santos,42,Good,-9.25,-1.1,23.8,CHI,NE,2022-10-24,1,546,24,"(9:06) 2-C.Santos 42 yard field goal is GOOD, Center-48-P.Scales, Holder-16-T.Gill.",Gillette Stadium,2022-10-24 20:27:08-04:00,New England Patriots,42.090925,-71.26435,No,Turf,89.0,56.6,0.0,5.7,10.8,31,84.4,3175000.0
2024,2022_07_CHI_NE,2,C. Santos,23,Good,9.25,7.5,23.9,CHI,NE,2022-10-24,2,3,5,"(:03) 2-C.Santos 23 yard field goal is GOOD, Center-48-P.Scales, Holder-16-T.Gill.",Gillette Stadium,2022-10-24 21:45:36-04:00,New England Patriots,42.090925,-71.26435,No,Turf,89.0,56.7,0.0,6.7,13.0,31,84.4,3175000.0
2329,2022_07_CHI_NE,2,C. Santos,38,Good,9.25,2.5,27.8,CHI,NE,2022-10-24,3,591,20,"(9:51) 2-C.Santos 38 yard field goal is GOOD, Center-48-P.Scales, Holder-16-T.Gill.",Gillette Stadium,2022-10-24 22:07:01-04:00,New England Patriots,42.090925,-71.26435,No,Turf,89.0,57.1,0.0,5.9,13.0,31,84.4,3175000.0
2667,2022_07_CHI_NE,2,C. Santos,50,Good,9.25,-1.0,16.2,CHI,NE,2022-10-24,3,234,32,"(3:54) 2-C.Santos 50 yard field goal is GOOD, Center-48-P.Scales, Holder-16-T.Gill.",Gillette Stadium,2022-10-24 22:25:11-04:00,New England Patriots,42.090925,-71.26435,No,Turf,89.0,57.1,0.0,5.9,13.0,31,84.4,3175000.0
2191,2022_08_CHI_DAL,2,C. Santos,36,Good,2.0,-0.5,20.9,CHI,DAL,2022-10-30,2,3,18,"(:03) 2-C.Santos 36 yard field goal is GOOD, Center-48-P.Scales, Holder-16-T.Gill.",AT&T Stadium,2022-10-30 14:29:05.353000-04:00,Dallas Cowboys,32.747778,-97.092778,Retractable,Turf,193.0,70.0,0.0,0.0,2.5,31,84.4,3175000.0
263,2022_09_MIA_CHI,2,C. Santos,32,Good,9.25,0.4,26.2,CHI,MIA,2022-11-06,1,667,14,"(11:07) 2-C.Santos 32 yard field goal is GOOD, Center-48-P.Scales, Holder-16-T.Gill.",Soldier Field,2022-11-06 14:09:27-04:00,Chicago Bears,41.862306,-87.616672,No,Grass,180.0,60.1,0.0,32.3,49.3,31,84.4,3175000.0
251,2022_10_DET_CHI,2,C. Santos,33,Good,9.25,0.2,24.3,CHI,DET,2022-11-13,1,642,15,"(10:42) 2-C.Santos 33 yard field goal is GOOD, Center-48-P.Scales, Holder-16-T.Gill.",Soldier Field,2022-11-13 14:09:07-04:00,Chicago Bears,41.862306,-87.616672,No,Grass,180.0,36.9,0.0,13.4,25.6,31,84.4,3175000.0
1357,2022_11_CHI_ATL,2,C. Santos,41,Good,-9.25,-3.9,18.6,CHI,ATL,2022-11-20,2,467,23,"(7:47) 2-C.Santos 41 yard field goal is GOOD, Center-48-P.Scales, Holder-16-T.Gill.",Mercedes-Benz Stadium,2022-11-20 14:58:02-04:00,Atlanta Falcons,33.755489,-84.401993,Retractable,Turf,314.0,70.0,0.0,0.0,2.5,31,84.4,3175000.0
1960,2022_11_CHI_ATL,2,C. Santos,56,No Good,9.25,1.4,-10.0,CHI,ATL,2022-11-20,2,74,38,"(1:14) 2-C.Santos 56 yard field goal is No Good, Hit Crossbar, Center-48-P.Scales, Holder-16-T.Gill.",Mercedes-Benz Stadium,2022-11-20 15:28:10-04:00,Atlanta Falcons,33.755489,-84.401993,Retractable,Turf,314.0,70.0,0.0,0.0,2.5,31,84.4,3175000.0
543,2022_12_CHI_NYJ,2,C. Santos,22,Good,9.25,1.0,19.6,CHI,NYJ,2022-11-27,1,362,4,"(6:02) 2-C.Santos 22 yard field goal is GOOD, Center-48-P.Scales, Holder-16-T.Gill.",MetLife Stadium,2022-11-27 14:19:47-04:00,New York Giants,40.812194,-74.076983,No,Turf,2.0,50.1,0.0,15.1,31.7,31,84.4,3175000.0
305,2022_13_GB_CHI,2,C. Santos,40,Good,-9.25,-4.7,25.4,CHI,GB,2022-12-04,1,567,22,"(9:27) 2-C.Santos 40 yard field goal is GOOD, Center-48-P.Scales, Holder-16-T.Gill.",Soldier Field,2022-12-04 14:13:32-04:00,Chicago Bears,41.862306,-87.616672,No,Grass,180.0,37.5,0.0,22.5,38.2,31,84.4,3175000.0
2500,2022_13_GB_CHI,2,C. Santos,28,Good,-9.25,3.7,25.7,CHI,GB,2022-12-04,3,113,10,"(1:53) 2-C.Santos 28 yard field goal is GOOD, Center-48-P.Scales, Holder-16-T.Gill.",Soldier Field,2022-12-04 16:05:19-04:00,Chicago Bears,41.862306,-87.616672,No,Grass,180.0,37.8,0.0,22.2,34.6,31,84.4,3175000.0
2861,2022_13_GB_CHI,2,C. Santos,40,Blocked,9.25,,,CHI,GB,2022-12-04,4,704,22,"(11:44) 2-C.Santos 40 yard field goal is BLOCKED (94-D.Lowry), Center-48-P.Scales, Holder-16-T.Gill.",Soldier Field,2022-12-04 16:23:42.673000-04:00,Chicago Bears,41.862306,-87.616672,No,Grass,180.0,37.8,0.0,22.2,34.6,31,84.4,3175000.0
1412,2022_16_BUF_CHI,2,C. Santos,37,Good,-9.25,-2.2,23.3,CHI,BUF,2022-12-24,2,205,19,"(3:25) 2-C.Santos 37 yard field goal is GOOD, Center-48-P.Scales, Holder-16-T.Gill.",Soldier Field,2022-12-24 15:00:47-04:00,Chicago Bears,41.862306,-87.616672,No,Grass,180.0,13.4,0.0,34.7,55.1,31,84.4,3175000.0
2994,2022_16_BUF_CHI,2,C. Santos,35,Good,-9.25,-8.4,18.4,CHI,BUF,2022-12-24,4,623,17,"(10:23) 2-C.Santos 35 yard field goal is GOOD, Center-48-P.Scales, Holder-16-T.Gill.",Soldier Field,2022-12-24 16:29:55-04:00,Chicago Bears,41.862306,-87.616672,No,Grass,180.0,13.9,0.0,35.2,55.4,31,84.4,3175000.0
731,2022_17_CHI_DET,2,C. Santos,23,Good,-9.25,-3.3,23.6,CHI,DET,2023-01-01,1,148,5,"(2:28) 2-C.Santos 23 yard field goal is GOOD, Center-48-P.Scales, Holder-16-T.Gill.",Ford Field,2023-01-01 14:30:21-04:00,Detroit Lions,42.340156,-83.045808,Yes,Turf,188.0,70.0,0.0,0.0,2.5,31,84.4,3175000.0
2917,2022_02_LAC_KC,19,M. Ammendola,19,Good,9.25,-1.7,34.4,KC,LAC,2022-09-15,4,900,1,"(15:00) 19-M.Ammendola 19 yard field goal is GOOD, Center-41-J.Winchester, Holder-5-T.Townsend.",GEHA Field at Arrowhead Stadium,2022-09-15 22:27:45-04:00,Kansas City Chiefs,39.048914,-94.484039,No,Grass,259.0,72.3,0.0,12.8,23.4,26,71.4,11500.0
3732,2022_02_LAC_KC,19,M. Ammendola,31,Good,9.25,0.4,29.3,KC,LAC,2022-09-15,4,204,13,"(3:24) 19-M.Ammendola 31 yard field goal is GOOD, Center-41-J.Winchester, Holder-5-T.Townsend.",GEHA Field at Arrowhead Stadium,2022-09-15 23:01:59-04:00,Kansas City Chiefs,39.048914,-94.484039,No,Grass,259.0,71.8,0.0,13.5,24.8,26,71.4,11500.0
2451,2022_03_KC_IND,19,M. Ammendola,26,Good,0.0,-5.5,27.0,KC,IND,2022-09-25,3,479,7,"(7:59) 19-M.Ammendola 26 yard field goal is GOOD, Center-41-J.Winchester, Holder-5-T.Townsend.",Lucas Oil Stadium,2022-09-25 15:01:29-04:00,Indianapolis Colts,39.760056,-86.163806,Retractable,Turf,211.0,70.0,0.0,0.0,2.5,26,71.4,11500.0
3378,2022_03_KC_IND,19,M. Ammendola,34,No Good,9.25,-11.8,31.1,KC,IND,2022-09-25,4,521,16,"(8:41) 19-M.Ammendola 34 yard field goal is No Good, Wide Left, Center-41-J.Winchester, Holder-5-T.Townsend.",Lucas Oil Stadium,2022-09-25 15:43:26-04:00,Indianapolis Colts,39.760056,-86.163806,Retractable,Turf,211.0,70.0,0.0,0.0,2.5,26,71.4,11500.0
2212,2022_05_PHI_ARI,15,M. Ammendola,20,Good,9.25,-3.6,24.6,ARI,PHI,2022-10-09,2,3,2,"(:03) 15-M.Ammendola 20 yard field goal is GOOD, Center-46-A.Brewer, Holder-14-A.Lee.",State Farm Stadium,2022-10-09 17:54:16-04:00,Arizona Cardinals,33.5277,-112.262608,Retractable,Grass,328.0,70.0,0.0,0.0,2.5,26,71.4,11500.0
4037,2022_05_PHI_ARI,15,M. Ammendola,43,No Good,-9.25,11.5,26.9,ARI,PHI,2022-10-09,4,22,25,"(:22) 15-M.Ammendola 43 yard field goal is No Good, Wide Right, Center-46-A.Brewer, Holder-14-A.Lee.",State Farm Stadium,2022-10-09 19:17:21-04:00,Arizona Cardinals,33.5277,-112.262608,Retractable,Grass,328.0,70.0,0.0,0.0,2.5,26,71.4,11500.0
274,2022_06_ARI_SEA,15,M. Ammendola,23,Good,9.25,0.7,25.0,ARI,SEA,2022-10-16,1,624,5,"(10:24) 15-M.Ammendola 23 yard field goal is GOOD, Center-46-A.Brewer, Holder-14-A.Lee.",Lumen Field,2022-10-16 16:12:02-04:00,Seattle Seahawks,47.595153,-122.331625,No,Turf,11.0,81.0,0.0,10.8,23.8,26,71.4,11500.0
478,2022_02_NE_PIT,6,N. Folk,28,Good,9.25,0.4,27.2,NE,PIT,2022-09-18,1,406,9,"(6:46) 6-N.Folk 28 yard field goal is GOOD, Center-49-J.Cardona, Holder-7-J.Bailey.",Acrisure Stadium,2022-09-18 13:15:11-04:00,Pittsburgh Steelers,40.446786,-80.015761,No,Grass,229.0,81.6,0.0,17.4,36.7,38,91.4,2215000.0
2279,2022_02_NE_PIT,6,N. Folk,52,No Good,9.25,13.0,20.3,NE,PIT,2022-09-18,3,561,34,"(9:21) 6-N.Folk 52 yard field goal is No Good, Wide Right, Center-49-J.Cardona, Holder-7-J.Bailey.",Acrisure Stadium,2022-09-18 14:49:10-04:00,Pittsburgh Steelers,40.446786,-80.015761,No,Grass,229.0,80.9,0.0,16.4,37.1,38,91.4,2215000.0
819,2022_03_BAL_NE,6,N. Folk,35,Good,6.5,1.2,24.2,NE,BAL,2022-09-25,2,900,16,"(15:00) 6-N.Folk 35 yard field goal is GOOD, Center-49-J.Cardona, Holder-7-J.Bailey. NE 6-Folk 57th consecutive FG under 50 yds, new NFL record.",Gillette Stadium,2022-09-25 13:39:01-04:00,New England Patriots,42.090925,-71.26435,No,Turf,89.0,64.1,0.0,11.6,40.3,38,91.4,2215000.0
1790,2022_03_BAL_NE,6,N. Folk,50,Good,-9.25,-7.9,19.8,NE,BAL,2022-09-25,2,1,32,"(:01) 6-N.Folk 50 yard field goal is GOOD, Center-49-J.Cardona, Holder-7-J.Bailey.",Gillette Stadium,2022-09-25 14:25:39-04:00,New England Patriots,42.090925,-71.26435,No,Turf,89.0,65.1,0.0,11.2,25.6,38,91.4,2215000.0
274,2022_04_NE_GB,6,N. Folk,37,Good,-9.25,2.7,22.3,NE,GB,2022-10-02,1,589,19,"(9:49) 6-N.Folk 37 yard field goal is GOOD, Center-49-J.Cardona, Holder-7-J.Bailey.",Lambeau Field,2022-10-02 16:33:01-04:00,Green Bay Packers,44.501306,-88.062167,No,Hybrid,190.0,61.0,0.0,12.2,27.4,38,91.4,2215000.0
333,2022_05_DET_NE,6,N. Folk,37,Good,9.25,-5.1,24.0,NE,DET,2022-10-09,1,530,19,"(8:50) 6-N.Folk 37 yard field goal is GOOD, Center-49-J.Cardona, Holder-7-J.Bailey. NE 6-Folk 59th consecutive FG under 50 yds, extends NFL record.",Gillette Stadium,2022-10-09 13:23:23-04:00,New England Patriots,42.090925,-71.26435,No,Turf,89.0,59.5,0.0,17.0,40.3,38,91.4,2215000.0
782,2022_05_DET_NE,6,N. Folk,32,Good,9.25,-4.9,32.3,NE,DET,2022-10-09,2,859,14,"(14:19) 6-N.Folk 32 yard field goal is GOOD, Center-49-J.Cardona, Holder-7-J.Bailey.",Gillette Stadium,2022-10-09 13:43:10-04:00,New England Patriots,42.090925,-71.26435,No,Turf,89.0,59.5,0.0,17.0,40.3,38,91.4,2215000.0
1717,2022_05_DET_NE,6,N. Folk,44,Good,-9.25,0.5,27.8,NE,DET,2022-10-09,2,5,26,"(:05) 6-N.Folk 44 yard field goal is GOOD, Center-49-J.Cardona, Holder-7-J.Bailey.",Gillette Stadium,2022-10-09 14:25:09-04:00,New England Patriots,42.090925,-71.26435,No,Turf,89.0,60.0,0.0,18.3,41.4,38,91.4,2215000.0
1993,2022_05_DET_NE,6,N. Folk,37,Good,-9.25,-5.4,27.8,NE,DET,2022-10-09,3,613,19,"(10:13) 6-N.Folk 37 yard field goal is GOOD, Center-49-J.Cardona, Holder-7-J.Bailey.",Gillette Stadium,2022-10-09 14:46:09-04:00,New England Patriots,42.090925,-71.26435,No,Turf,89.0,60.0,0.0,18.3,41.4,38,91.4,2215000.0
3262,2022_05_DET_NE,6,N. Folk,29,Good,9.25,6.0,19.5,NE,DET,2022-10-09,4,305,11,"(5:05) 6-N.Folk 29 yard field goal is GOOD, Center-49-J.Cardona, Holder-7-J.Bailey.",Gillette Stadium,2022-10-09 15:41:33-04:00,New England Patriots,42.090925,-71.26435,No,Turf,89.0,60.0,0.0,16.5,43.2,38,91.4,2215000.0
469,2022_06_NE_CLE,6,N. Folk,19,Good,0.0,0.1,17.6,NE,CLE,2022-10-16,1,454,1,"(7:34) 6-N.Folk 19 yard field goal is GOOD, Center-49-J.Cardona, Holder-7-J.Bailey.",Cleveland Browns Stadium,2022-10-16 13:15:26-04:00,Cleveland Browns,41.506022,-81.699564,No,Grass,180.0,62.7,0.0,13.7,28.1,38,91.4,2215000.0
3517,2022_06_NE_CLE,6,N. Folk,45,No Good,9.25,11.7,12.3,NE,CLE,2022-10-16,4,546,27,"(9:06) 6-N.Folk 45 yard field goal is No Good, Wide Right, Center-49-J.Cardona, Holder-7-J.Bailey.",Cleveland Browns Stadium,2022-10-16 15:43:12-04:00,Cleveland Browns,41.506022,-81.699564,No,Grass,180.0,60.5,0.0,8.9,22.3,38,91.4,2215000.0
863,2022_08_NE_NYJ,6,N. Folk,31,Good,-9.25,3.2,28.9,NE,NYJ,2022-10-30,1,4,13,"(:04) 6-N.Folk 31 yard field goal is GOOD, Center-49-J.Cardona, Holder-7-J.Bailey.",MetLife Stadium,2022-10-30 13:30:55-04:00,New York Giants,40.812194,-74.076983,No,Turf,2.0,61.4,0.0,3.2,12.2,38,91.4,2215000.0
2049,2022_08_NE_NYJ,6,N. Folk,42,Good,0.0,-0.2,25.8,NE,NYJ,2022-10-30,2,5,24,"(:05) 6-N.Folk 42 yard field goal is GOOD, Center-49-J.Cardona, Holder-7-J.Bailey.",MetLife Stadium,2022-10-30 14:25:08-04:00,New York Giants,40.812194,-74.076983,No,Turf,2.0,61.6,0.0,5.1,14.0,38,91.4,2215000.0
2658,2022_08_NE_NYJ,6,N. Folk,49,Good,9.25,6.4,9.7,NE,NYJ,2022-10-30,3,327,31,"(5:27) 6-N.Folk 49 yard field goal is GOOD, Center-49-J.Cardona, Holder-7-J.Bailey.",MetLife Stadium,2022-10-30 14:58:42.440000-04:00,New York Giants,40.812194,-74.076983,No,Turf,2.0,61.6,0.0,5.1,14.0,38,91.4,2215000.0
2890,2022_08_NE_NYJ,6,N. Folk,45,Good,9.25,-0.7,19.4,NE,NYJ,2022-10-30,3,163,27,"(2:43) 6-N.Folk 45 yard field goal is GOOD, Center-49-J.Cardona, Holder-7-J.Bailey.",MetLife Stadium,2022-10-30 15:08:11-04:00,New York Giants,40.812194,-74.076983,No,Turf,2.0,61.1,0.0,6.9,14.4,38,91.4,2215000.0
3310,2022_08_NE_NYJ,6,N. Folk,52,Good,9.25,1.7,12.3,NE,NYJ,2022-10-30,4,639,33,"(10:39) 6-N.Folk 52 yard field goal is GOOD, Center-49-J.Cardona, Holder-7-J.Bailey.",MetLife Stadium,2022-10-30 15:29:17-04:00,New York Giants,40.812194,-74.076983,No,Turf,2.0,61.1,0.0,6.9,14.4,38,91.4,2215000.0
850,2022_09_IND_NE,6,N. Folk,49,Good,9.25,-0.1,19.9,NE,IND,2022-11-06,2,815,31,"(13:35) 6-N.Folk 49 yard field goal is GOOD, Center-49-J.Cardona, Holder-7-J.Bailey.",Gillette Stadium,2022-11-06 14:42:17.333000-04:00,New England Patriots,42.090925,-71.26435,No,Turf,89.0,72.9,0.0,19.5,51.8,38,91.4,2215000.0
1147,2022_09_IND_NE,6,N. Folk,43,Good,-9.25,4.2,16.1,NE,IND,2022-11-06,2,535,24,"(8:55) 6-N.Folk 43 yard field goal is GOOD, Center-49-J.Cardona, Holder-7-J.Bailey.",Gillette Stadium,2022-11-06 14:53:25-04:00,New England Patriots,42.090925,-71.26435,No,Turf,89.0,72.9,0.0,19.5,51.8,38,91.4,2215000.0
2587,2022_09_IND_NE,6,N. Folk,43,Good,1.0,-6.3,19.6,NE,IND,2022-11-06,3,262,25,"(4:22) 6-N.Folk 43 yard field goal is GOOD, Center-49-J.Cardona, Holder-7-J.Bailey.",Gillette Stadium,2022-11-06 16:09:14-04:00,New England Patriots,42.090925,-71.26435,No,Turf,89.0,69.7,0.0,19.7,41.4,38,91.4,2215000.0
3204,2022_09_IND_NE,6,N. Folk,28,Good,9.25,7.0,24.0,NE,IND,2022-11-06,4,613,10,"(10:13) 6-N.Folk 28 yard field goal is GOOD, Center-49-J.Cardona, Holder-7-J.Bailey.",Gillette Stadium,2022-11-06 16:33:07-04:00,New England Patriots,42.090925,-71.26435,No,Turf,89.0,69.7,0.0,19.7,41.4,38,91.4,2215000.0
1023,2022_11_NYJ_NE,6,N. Folk,24,Good,-9.25,2.3,17.0,NE,NYJ,2022-11-20,2,900,6,"(15:00) 6-N.Folk 24 yard field goal is GOOD, Center-49-J.Cardona, Holder-17-M.Palardy. NE 6-Folk 53rd consecutive FG under 40 yds (NFL record is 70, Tucker).",Gillette Stadium,2022-11-20 14:55:25-04:00,New England Patriots,42.090925,-71.26435,No,Turf,89.0,34.3,0.0,27.4,65.2,38,91.4,2215000.0
1619,2022_11_NYJ_NE,6,N. Folk,44,No Good,9.25,5.4,-10.0,NE,NYJ,2022-11-20,2,175,26,"(2:55) 6-N.Folk 44 yard field goal is No Good, Hit Crossbar, Center-49-J.Cardona, Holder-17-M.Palardy.",Gillette Stadium,2022-11-20 15:20:58-04:00,New England Patriots,42.090925,-71.26435,No,Turf,89.0,33.8,0.0,26.5,60.1,38,91.4,2215000.0
2269,2022_11_NYJ_NE,6,N. Folk,43,No Good,-9.25,-13.0,22.1,NE,NYJ,2022-11-20,3,552,25,"(9:12) 6-N.Folk 43 yard field goal is No Good, Wide Left, Center-49-J.Cardona, Holder-17-M.Palardy.",Gillette Stadium,2022-11-20 16:00:34-04:00,New England Patriots,42.090925,-71.26435,No,Turf,89.0,33.8,0.0,26.5,60.1,38,91.4,2215000.0
828,2022_12_NE_MIN,6,N. Folk,34,Good,-9.25,2.4,26.1,NE,MIN,2022-11-24,1,92,16,"(1:32) 6-N.Folk 34 yard field goal is GOOD, Center-49-J.Cardona, Holder-17-M.Palardy.",U.S. Bank Stadium,2022-11-24 21:55:54-04:00,Minnesota Vikings,44.973881,-93.258094,Yes,Turf,253.0,70.0,0.0,0.0,2.5,38,91.4,2215000.0
1367,2022_12_NE_MIN,6,N. Folk,46,Good,9.25,7.5,19.4,NE,MIN,2022-11-24,2,347,28,"(5:47) 6-N.Folk 46 yard field goal is GOOD, Center-49-J.Cardona, Holder-17-M.Palardy.",U.S. Bank Stadium,2022-11-24 22:19:13-04:00,Minnesota Vikings,44.973881,-93.258094,Yes,Turf,253.0,70.0,0.0,0.0,2.5,38,91.4,2215000.0
